
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:42,1.000000,0.560000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_1m_2018-08-06,,Exported,"Aqua4Plus 1.9.10"
# Records,  1347 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,25.125,7.679,12.549,2.750,24.870,
,Maximum,30.750,14.749,13.950,7.960,28.400,
,Mean,27.057,14.367,13.343,6.865,26.367,
,Variance,1.2537,1.4682,0.2201,0.5732,0.4592,
,Std Deviation,1.1197,1.2117,0.4691,0.7571,0.6777,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
30,6-Aug-18 21:15:00,28.625,14.683,12.907,7.350,26.680
31,6-Aug-18 21:30:00,28.563,14.680,12.877,7.270,26.700
32,6-Aug-18 21:45:00,28.438,14.677,12.877,7.200,26.790
33,6-Aug-18 22:00:00,28.438,14.670,12.877,7.250,26.790
34,6-Aug-18 22:15:00,28.375,14.680,12.847,7.150,26.770
35,6-Aug-18 22:30:00,28.250,14.679,12.877,7.150,26.780
36,6-Aug-18 22:45:00,28.250,14.669,12.877,7.100,26.980
37,6-Aug-18 23:00:00,28.188,14.663,12.877,7.030,27.580
38,6-Aug-18 23:15:00,28.125,14.669,12.877,6.860,27.710
39,6-Aug-18 23:30:00,28.000,14.665,12.877,6.850,27.650
40,6-Aug-18 23:45:00,27.938,14.661,12.847,6.770,27.620
41,7-Aug-18 00:00:00,27.875,14.669,12.877,6.740,27.590
42,7-Aug-18 00:15:00,27.813,14.667,12.847,6.710,27.550
43,7-Aug-18 00:30:00,27.750,14.671,12.847,6.700,27.500
44,7-Aug-18 00:45:00,27.688,14.671,12.847,6.680,27.420
45,7-Aug-18 01:00:00,27.625,14.672,12.877,6.720,27.350
46,7-Aug-18 01:15:00,27.500,14.670,12.758,6.730,27.300
47,7-Aug-18 01:30:00,27.500,14.670,12.847,6.750,27.250
48,7-Aug-18 01:45:00,27.438,14.668,12.847,6.700,27.190
49,7-Aug-18 02:00:00,27.375,14.673,12.847,6.700,27.150
50,7-Aug-18 02:15:00,27.313,14.671,12.847,6.690,27.110
51,7-Aug-18 02:30:00,27.250,14.668,12.847,6.670,27.040
52,7-Aug-18 02:45:00,27.250,14.671,12.847,6.700,27.000
53,7-Aug-18 03:00:00,27.188,14.668,12.817,6.700,26.960
54,7-Aug-18 03:15:00,27.125,14.663,12.817,6.700,26.890
55,7-Aug-18 03:30:00,27.125,14.660,12.817,6.690,26.890
56,7-Aug-18 03:45:00,27.063,14.661,12.817,6.600,26.870
57,7-Aug-18 04:00:00,27.063,14.666,12.817,6.600,26.820
58,7-Aug-18 04:15:00,27.000,14.671,12.817,6.620,26.760
59,7-Aug-18 04:30:00,26.938,14.664,12.788,6.620,26.720
60,7-Aug-18 04:45:00,26.875,14.664,12.817,6.560,26.670
61,7-Aug-18 05:00:00,26.813,14.668,12.817,6.590,26.640
62,7-Aug-18 05:15:00,26.813,14.668,12.758,6.600,26.610
63,7-Aug-18 05:30:00,26.750,14.668,12.788,6.590,26.580
64,7-Aug-18 05:45:00,26.750,14.678,12.788,6.560,26.550
65,7-Aug-18 06:00:00,26.750,14.668,12.817,6.540,26.500
66,7-Aug-18 06:15:00,26.688,14.681,12.788,6.550,26.450
67,7-Aug-18 06:30:00,26.625,14.670,12.788,6.520,26.410
68,7-Aug-18 06:45:00,26.563,14.682,12.788,6.560,26.380
69,7-Aug-18 07:00:00,26.563,14.675,12.758,6.580,26.350
70,7-Aug-18 07:15:00,26.563,14.684,12.758,6.570,26.330
71,7-Aug-18 07:30:00,26.500,14.683,12.817,6.580,26.290
72,7-Aug-18 07:45:00,26.500,14.678,12.877,6.550,26.230
73,7-Aug-18 08:00:00,26.500,14.677,13.116,6.600,26.210
74,7-Aug-18 08:15:00,26.438,14.680,13.563,6.590,26.190
75,7-Aug-18 08:30:00,26.500,14.688,13.563,6.650,26.190
76,7-Aug-18 08:45:00,26.563,14.687,13.533,6.630,26.200
77,7-Aug-18 09:00:00,26.625,14.681,13.533,6.670,26.220
78,7-Aug-18 09:15:00,26.625,14.686,13.652,6.700,26.230
79,7-Aug-18 09:30:00,26.563,14.684,13.741,6.650,26.240
80,7-Aug-18 09:45:00,26.563,14.679,13.831,6.750,26.260
81,7-Aug-18 10:00:00,26.625,14.685,13.861,6.830,26.290
82,7-Aug-18 10:15:00,26.750,14.677,13.861,6.820,26.370
83,7-Aug-18 10:30:00,26.813,14.679,13.831,6.880,26.460
84,7-Aug-18 10:45:00,26.938,14.681,13.861,6.850,26.540
85,7-Aug-18 11:00:00,27.000,14.674,13.861,6.900,26.640
86,7-Aug-18 11:15:00,27.125,14.680,13.861,6.930,26.820
87,7-Aug-18 11:30:00,27.375,14.676,13.861,6.970,26.930
88,7-Aug-18 11:45:00,27.625,14.674,13.861,6.990,26.990
89,7-Aug-18 12:00:00,27.875,14.669,13.861,6.990,26.990
90,7-Aug-18 12:15:00,28.125,14.666,13.861,7.090,26.820
91,7-Aug-18 12:30:00,28.375,14.667,13.801,7.160,26.860
92,7-Aug-18 12:45:00,28.563,14.668,13.861,7.200,26.980
93,7-Aug-18 13:00:00,28.750,14.658,13.831,7.230,26.870
94,7-Aug-18 13:15:00,29.125,14.656,13.861,7.310,26.830
95,7-Aug-18 13:30:00,29.375,14.641,13.861,7.290,26.780
96,7-Aug-18 13:45:00,29.688,14.641,13.861,7.330,26.850
97,7-Aug-18 14:00:00,29.813,14.647,13.861,7.400,26.950
98,7-Aug-18 14:15:00,30.000,14.642,13.861,7.510,27.000
99,7-Aug-18 14:30:00,30.125,14.643,13.861,7.500,26.970
100,7-Aug-18 14:45:00,30.313,14.645,13.861,7.510,26.960
101,7-Aug-18 15:00:00,30.438,14.638,13.861,7.530,26.930
102,7-Aug-18 15:15:00,30.375,14.632,13.831,7.560,26.890
103,7-Aug-18 15:30:00,30.563,14.630,13.861,7.500,26.940
104,7-Aug-18 15:45:00,30.688,14.610,13.831,7.530,26.700
105,7-Aug-18 16:00:00,30.750,14.633,13.682,7.490,26.650
106,7-Aug-18 16:15:00,30.188,14.631,13.533,7.310,26.580
107,7-Aug-18 16:30:00,29.563,14.632,13.503,7.250,26.890
108,7-Aug-18 16:45:00,29.313,14.634,13.801,7.530,26.920
109,7-Aug-18 17:00:00,29.375,14.628,13.712,7.520,27.020
110,7-Aug-18 17:15:00,29.313,14.619,13.861,7.550,27.850
111,7-Aug-18 17:30:00,29.375,14.610,13.592,7.490,28.000
112,7-Aug-18 17:45:00,29.313,14.599,13.831,7.520,27.450
113,7-Aug-18 18:00:00,29.313,14.606,13.592,7.410,26.950
114,7-Aug-18 18:15:00,29.125,14.614,13.533,7.530,26.920
115,7-Aug-18 18:30:00,29.063,14.609,13.533,7.510,27.040
116,7-Aug-18 18:45:00,29.000,14.605,13.533,7.410,26.860
117,7-Aug-18 19:00:00,29.000,14.614,13.533,7.400,26.970
118,7-Aug-18 19:15:00,28.875,14.622,13.473,7.410,27.360
119,7-Aug-18 19:30:00,28.875,14.614,13.473,7.440,27.940
120,7-Aug-18 19:45:00,28.750,14.616,13.473,7.400,28.310
121,7-Aug-18 20:00:00,28.688,14.608,13.265,7.280,28.400
122,7-Aug-18 20:15:00,28.625,14.617,13.116,7.200,28.360
123,7-Aug-18 20:30:00,28.563,14.620,13.056,7.160,28.250
124,7-Aug-18 20:45:00,28.500,14.618,12.996,7.200,28.200
125,7-Aug-18 21:00:00,28.375,14.617,12.937,7.210,28.110
126,7-Aug-18 21:15:00,28.313,14.610,12.877,7.210,28.070
127,7-Aug-18 21:30:00,28.250,14.617,12.877,7.200,28.030
128,7-Aug-18 21:45:00,28.188,14.622,12.877,7.180,27.910
129,7-Aug-18 22:00:00,28.125,14.617,12.877,7.180,27.870
130,7-Aug-18 22:15:00,28.063,14.629,12.847,7.140,27.840
131,7-Aug-18 22:30:00,28.063,14.629,12.847,7.150,27.840
132,7-Aug-18 22:45:00,28.063,14.627,12.877,7.100,27.840
133,7-Aug-18 23:00:00,28.000,14.622,12.877,7.040,27.800
134,7-Aug-18 23:15:00,28.000,14.625,12.847,7.070,27.730
135,7-Aug-18 23:30:00,27.875,14.616,12.847,7.070,27.680
136,7-Aug-18 23:45:00,27.875,14.622,12.877,6.970,27.630
137,8-Aug-18 00:00:00,27.813,14.627,12.877,7.020,27.580
138,8-Aug-18 00:15:00,27.750,14.630,12.847,6.990,27.520
139,8-Aug-18 00:30:00,27.688,14.618,12.847,7.020,27.490
140,8-Aug-18 00:45:00,27.625,14.615,12.847,7.030,27.420
141,8-Aug-18 01:00:00,27.625,14.612,12.847,6.960,27.400
142,8-Aug-18 01:15:00,27.563,14.625,12.847,6.940,27.350
143,8-Aug-18 01:30:00,27.563,14.608,12.847,6.950,27.300
144,8-Aug-18 01:45:00,27.500,14.621,12.847,6.900,27.280
145,8-Aug-18 02:00:00,27.438,14.622,12.847,6.900,27.260
146,8-Aug-18 02:15:00,27.438,14.622,12.847,6.840,27.230
147,8-Aug-18 02:30:00,27.375,14.624,12.847,6.840,27.200
148,8-Aug-18 02:45:00,27.375,14.621,12.847,6.820,27.180
149,8-Aug-18 03:00:00,27.313,14.610,12.847,6.820,27.160
150,8-Aug-18 03:15:00,27.313,14.613,12.817,6.750,27.120
151,8-Aug-18 03:30:00,27.250,14.623,12.847,6.800,27.080
152,8-Aug-18 03:45:00,27.250,14.615,12.877,6.790,27.030
153,8-Aug-18 04:00:00,27.188,14.617,12.847,6.810,26.970
154,8-Aug-18 04:15:00,27.125,14.607,12.847,6.800,26.920
155,8-Aug-18 04:30:00,27.063,14.622,12.847,6.790,26.850
156,8-Aug-18 04:45:00,27.063,14.610,12.817,6.820,26.790
157,8-Aug-18 05:00:00,27.000,14.613,12.847,6.780,26.740
158,8-Aug-18 05:15:00,26.938,14.625,12.817,5.160,26.720
159,8-Aug-18 05:30:00,26.875,14.619,12.847,4.750,26.680
160,8-Aug-18 05:45:00,26.813,14.626,12.817,4.400,26.630
161,8-Aug-18 06:00:00,26.813,14.624,12.817,4.830,26.570
162,8-Aug-18 06:15:00,26.688,14.632,12.817,4.910,26.510
163,8-Aug-18 06:30:00,26.625,14.636,12.817,5.350,26.440
164,8-Aug-18 06:45:00,26.625,14.635,12.788,6.320,26.400
165,8-Aug-18 07:00:00,26.563,14.625,12.817,6.520,26.360
166,8-Aug-18 07:15:00,26.500,14.637,12.937,6.590,26.330
167,8-Aug-18 07:30:00,26.563,14.625,13.056,6.590,26.320
168,8-Aug-18 07:45:00,26.563,14.634,13.294,6.610,26.300
169,8-Aug-18 08:00:00,26.563,14.632,13.473,6.610,26.280
170,8-Aug-18 08:15:00,26.500,14.631,13.503,6.620,26.260
171,8-Aug-18 08:30:00,26.500,14.640,13.682,6.650,26.220
172,8-Aug-18 08:45:00,26.500,14.643,13.801,6.660,26.210
173,8-Aug-18 09:00:00,26.438,14.640,13.831,6.650,26.210
174,8-Aug-18 09:15:00,26.500,14.645,13.831,6.680,26.200
175,8-Aug-18 09:30:00,26.500,14.644,13.831,6.690,26.190
176,8-Aug-18 09:45:00,26.500,14.645,13.801,6.750,26.210
177,8-Aug-18 10:00:00,26.563,14.647,13.801,6.820,26.250
178,8-Aug-18 10:15:00,26.688,14.635,13.801,6.820,26.270
179,8-Aug-18 10:30:00,26.813,14.630,13.831,6.890,26.290
180,8-Aug-18 10:45:00,26.938,14.638,13.831,6.910,26.370
181,8-Aug-18 11:00:00,27.000,14.633,13.831,6.790,26.420
182,8-Aug-18 11:15:00,27.125,14.642,13.861,6.790,26.470
183,8-Aug-18 11:30:00,27.250,14.631,13.861,5.880,26.490
184,8-Aug-18 11:45:00,27.438,14.636,13.861,6.450,26.480
185,8-Aug-18 12:00:00,27.563,14.632,13.831,6.620,26.490
186,8-Aug-18 12:15:00,27.813,14.632,13.831,6.700,26.520
187,8-Aug-18 12:30:00,27.938,14.618,13.861,6.740,26.560
188,8-Aug-18 12:45:00,27.938,14.620,13.682,6.770,26.500
189,8-Aug-18 13:00:00,28.000,14.620,13.861,6.710,26.460
190,8-Aug-18 13:15:00,28.000,14.623,13.741,6.820,26.450
191,8-Aug-18 13:30:00,28.125,14.619,13.861,6.820,26.540
192,8-Aug-18 13:45:00,28.250,14.614,13.861,6.920,26.600
193,8-Aug-18 14:00:00,28.438,14.617,13.861,6.930,26.510
194,8-Aug-18 14:15:00,28.688,14.617,13.831,6.960,26.660
195,8-Aug-18 14:30:00,28.875,14.612,13.831,6.980,26.660
196,8-Aug-18 14:45:00,28.875,14.609,13.861,6.910,26.300
197,8-Aug-18 15:00:00,29.063,14.612,13.861,7.150,26.220
198,8-Aug-18 15:15:00,29.063,14.607,13.831,7.250,26.190
199,8-Aug-18 15:30:00,29.250,14.593,13.831,7.240,26.340
200,8-Aug-18 15:45:00,29.563,14.587,13.861,7.240,26.430
201,8-Aug-18 16:00:00,29.875,14.601,13.831,7.430,26.380
202,8-Aug-18 16:15:00,29.875,14.596,13.563,7.250,26.330
203,8-Aug-18 16:30:00,29.625,14.603,13.831,7.400,26.290
204,8-Aug-18 16:45:00,29.188,14.599,13.563,7.320,26.280
205,8-Aug-18 17:00:00,28.813,14.596,13.771,7.290,26.350
206,8-Aug-18 17:15:00,28.875,14.589,13.831,7.410,26.510
207,8-Aug-18 17:30:00,28.938,14.583,13.741,7.540,26.530
208,8-Aug-18 17:45:00,29.063,14.584,13.831,7.410,26.690
209,8-Aug-18 18:00:00,29.188,14.583,13.831,7.450,26.890
210,8-Aug-18 18:15:00,29.188,14.591,13.861,7.490,26.910
211,8-Aug-18 18:30:00,28.938,14.590,13.533,7.600,26.610
212,8-Aug-18 18:45:00,28.750,14.598,13.503,7.540,26.540
213,8-Aug-18 19:00:00,28.563,14.597,13.503,7.500,26.640
214,8-Aug-18 19:15:00,28.500,14.585,13.473,7.380,26.670
215,8-Aug-18 19:30:00,28.375,14.595,13.473,7.150,26.700
216,8-Aug-18 19:45:00,28.250,14.592,13.294,7.310,26.740
217,8-Aug-18 20:00:00,28.188,14.592,13.175,7.130,26.770
218,8-Aug-18 20:15:00,28.125,14.592,13.026,7.390,26.800
219,8-Aug-18 20:30:00,28.000,14.593,13.026,6.600,26.880
220,8-Aug-18 20:45:00,27.875,14.585,12.937,7.060,27.090
221,8-Aug-18 21:00:00,27.813,14.577,12.907,7.070,27.470
222,8-Aug-18 21:15:00,27.875,14.562,12.847,7.160,27.070
223,8-Aug-18 21:30:00,27.875,14.584,12.847,7.140,27.290
224,8-Aug-18 21:45:00,27.875,14.585,12.877,7.180,27.290
225,8-Aug-18 22:00:00,27.813,14.582,12.817,6.890,27.310
226,8-Aug-18 22:15:00,27.750,14.588,12.847,6.930,27.300
227,8-Aug-18 22:30:00,27.688,14.597,12.877,6.940,27.310
228,8-Aug-18 22:45:00,27.625,14.594,12.847,6.860,27.330
229,8-Aug-18 23:00:00,27.500,14.601,12.847,6.860,27.290
230,8-Aug-18 23:15:00,27.500,14.605,12.817,6.830,27.240
231,8-Aug-18 23:30:00,27.438,14.604,12.817,6.770,27.200
232,8-Aug-18 23:45:00,27.375,14.602,12.817,5.190,27.150
233,9-Aug-18 00:00:00,27.250,14.602,12.788,4.670,27.080
234,9-Aug-18 00:15:00,27.250,14.601,12.788,5.110,27.030
235,9-Aug-18 00:30:00,27.250,14.599,12.817,5.880,26.980
236,9-Aug-18 00:45:00,27.188,14.587,12.817,5.710,26.930
237,9-Aug-18 01:00:00,27.125,14.590,12.817,5.810,26.860
238,9-Aug-18 01:15:00,27.125,14.593,12.817,5.880,26.810
239,9-Aug-18 01:30:00,27.000,14.600,12.817,5.750,26.790
240,9-Aug-18 01:45:00,26.938,14.599,12.817,5.820,26.780
241,9-Aug-18 02:00:00,26.938,14.597,12.817,6.090,26.750
242,9-Aug-18 02:15:00,26.875,14.603,12.817,6.110,26.730
243,9-Aug-18 02:30:00,26.938,8.451,12.817,6.020,26.720
244,9-Aug-18 02:45:00,26.875,8.575,12.817,5.970,26.700
245,9-Aug-18 03:00:00,26.813,8.889,12.817,5.840,26.640
246,9-Aug-18 03:15:00,26.813,8.592,12.788,5.810,26.590
247,9-Aug-18 03:30:00,26.750,8.989,12.847,5.710,26.540
248,9-Aug-18 03:45:00,26.688,9.191,12.788,5.770,26.490
249,9-Aug-18 04:00:00,26.625,9.486,12.788,5.740,26.450
250,9-Aug-18 04:15:00,26.625,9.690,12.758,5.760,26.390
251,9-Aug-18 04:30:00,26.563,9.264,12.817,5.730,26.340
252,9-Aug-18 04:45:00,26.500,9.458,12.817,5.450,26.270
253,9-Aug-18 05:00:00,26.438,9.355,12.788,5.800,26.220
254,9-Aug-18 05:15:00,26.375,8.875,12.788,5.900,26.160
255,9-Aug-18 05:30:00,26.313,9.340,12.758,6.050,26.100
256,9-Aug-18 05:45:00,26.250,8.943,12.788,6.020,26.040
257,9-Aug-18 06:00:00,26.250,9.415,12.788,6.130,25.990
258,9-Aug-18 06:15:00,26.125,8.705,12.788,6.180,25.950
259,9-Aug-18 06:30:00,26.125,9.628,12.788,6.210,25.900
260,9-Aug-18 06:45:00,26.063,9.787,12.728,6.240,25.870
261,9-Aug-18 07:00:00,26.000,9.791,12.758,6.200,25.830
262,9-Aug-18 07:15:00,26.000,9.869,12.788,6.210,25.830
263,9-Aug-18 07:30:00,26.000,9.844,12.847,6.270,25.770
264,9-Aug-18 07:45:00,25.938,10.102,12.996,6.260,25.740
265,9-Aug-18 08:00:00,25.938,9.785,13.175,6.280,25.720
266,9-Aug-18 08:15:00,25.938,9.808,13.294,6.290,25.710
267,9-Aug-18 08:30:00,25.938,10.172,13.414,6.370,25.690
268,9-Aug-18 08:45:00,26.063,9.666,13.503,6.370,25.690
269,9-Aug-18 09:00:00,26.188,9.711,13.801,6.510,25.710
270,9-Aug-18 09:15:00,26.125,9.494,13.801,6.500,25.750
271,9-Aug-18 09:30:00,26.125,10.024,13.801,6.530,25.740
272,9-Aug-18 09:45:00,26.125,10.053,13.801,6.530,25.780
273,9-Aug-18 10:00:00,26.125,9.911,13.831,6.590,25.820
274,9-Aug-18 10:15:00,26.188,10.017,13.801,6.640,25.860
275,9-Aug-18 10:30:00,26.313,9.823,13.801,6.680,25.900
276,9-Aug-18 10:45:00,26.375,9.980,13.831,6.770,26.020
277,9-Aug-18 11:00:00,26.500,10.259,13.831,6.830,26.120
278,9-Aug-18 11:15:00,26.688,9.370,13.801,6.900,26.220
279,9-Aug-18 11:30:00,26.750,9.433,13.831,6.890,26.320
280,9-Aug-18 11:45:00,26.813,9.854,13.831,6.910,26.490
281,9-Aug-18 12:00:00,26.875,9.799,13.801,6.880,26.600
282,9-Aug-18 12:15:00,27.000,9.539,13.801,6.960,26.640
283,9-Aug-18 12:30:00,27.250,9.487,13.831,6.960,26.740
284,9-Aug-18 12:45:00,27.375,9.927,13.801,7.000,26.880
285,9-Aug-18 13:00:00,27.375,9.952,13.771,7.030,26.950
286,9-Aug-18 13:15:00,27.563,9.565,13.741,7.100,26.950
287,9-Aug-18 13:30:00,28.000,10.084,13.831,7.200,26.910
288,9-Aug-18 13:45:00,28.313,9.327,13.831,7.230,26.940
289,9-Aug-18 14:00:00,28.625,9.234,13.831,7.230,27.090
290,9-Aug-18 14:15:00,28.750,7.949,13.831,7.270,27.070
291,9-Aug-18 14:30:00,28.875,8.425,13.831,7.320,27.130
292,9-Aug-18 14:45:00,28.938,7.679,13.831,7.330,27.190
293,9-Aug-18 15:00:00,29.000,8.108,13.801,7.370,27.240
294,9-Aug-18 15:15:00,29.125,7.969,13.801,7.370,27.290
295,9-Aug-18 15:30:00,29.125,7.937,13.831,7.480,27.200
296,9-Aug-18 15:45:00,29.313,8.598,13.801,7.610,27.250
297,9-Aug-18 16:00:00,29.625,8.045,13.831,7.620,27.270
298,9-Aug-18 16:15:00,29.688,8.555,13.741,7.630,27.200
299,9-Aug-18 16:30:00,29.750,8.136,13.831,7.620,27.310
300,9-Aug-18 16:45:00,29.875,8.137,13.831,7.670,27.340
301,9-Aug-18 17:00:00,29.875,7.840,13.831,7.680,27.320
302,9-Aug-18 17:15:00,29.813,7.973,13.801,7.810,27.390
303,9-Aug-18 17:30:00,29.813,8.341,13.801,7.780,27.340
304,9-Aug-18 17:45:00,29.750,8.468,13.831,7.800,27.380
305,9-Aug-18 18:00:00,29.813,8.365,13.831,7.810,27.520
306,9-Aug-18 18:15:00,29.750,8.936,13.771,7.750,27.710
307,9-Aug-18 18:30:00,29.563,8.489,13.771,7.630,27.810
308,9-Aug-18 18:45:00,29.500,8.113,13.622,7.460,27.940
309,9-Aug-18 19:00:00,29.438,8.485,13.622,7.450,28.010
310,9-Aug-18 19:15:00,29.375,14.098,13.533,7.430,28.130
311,9-Aug-18 19:30:00,29.188,14.559,13.443,7.210,28.210
312,9-Aug-18 19:45:00,29.063,14.554,13.265,7.320,28.190
313,9-Aug-18 20:00:00,28.938,14.563,13.175,6.990,28.240
314,9-Aug-18 20:15:00,28.813,14.562,13.056,6.940,28.160
315,9-Aug-18 20:30:00,28.688,14.566,12.966,6.810,28.070
316,9-Aug-18 20:45:00,28.625,14.572,12.937,6.900,28.120
317,9-Aug-18 21:00:00,28.500,14.580,12.907,6.900,28.160
318,9-Aug-18 21:15:00,28.375,14.573,12.817,6.280,28.100
319,9-Aug-18 21:30:00,28.313,14.577,12.817,5.450,28.040
320,9-Aug-18 21:45:00,28.250,14.586,12.817,5.900,27.970
321,9-Aug-18 22:00:00,28.125,14.584,12.817,5.940,27.890
322,9-Aug-18 22:15:00,28.000,14.587,12.788,5.870,27.770
323,9-Aug-18 22:30:00,27.875,14.584,12.817,5.930,27.690
324,9-Aug-18 22:45:00,27.813,14.597,12.817,5.920,27.610
325,9-Aug-18 23:00:00,27.750,14.597,12.788,5.830,27.550
326,9-Aug-18 23:15:00,27.688,14.591,12.758,5.740,27.530
327,9-Aug-18 23:30:00,27.688,14.589,12.817,5.830,27.480
328,9-Aug-18 23:45:00,27.625,14.592,12.817,5.930,27.440
329,10-Aug-18 00:00:00,27.625,14.595,12.788,5.730,27.390
